EmployeeID,Age,BusinessTravel,Department,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
219,24,Travel_Rarely,Sales,4.0,2.0,3.0,1,3
220,50,Travel_Frequently,Sales,1.0,2.0,3.0,3,3
220,50,Travel_Frequently,Sales,1.0,2.0,3.0,3,3
221,25,Travel_Rarely,Research & Development,2.0,3.0,3.0,2,3
221,25,Travel_Rarely,Research & Development,2.0,3.0,3.0,2,3
4632,24,Travel_Frequently,Research & Development,1.0,3.0,3.0,3,4
4633,30,Travel_Frequently,Research & Development,2.0,1.0,4.0,3,3
224,34,Travel_Rarely,Sales,2.0,4.0,3.0,3,3
224,34,Travel_Rarely,Sales,2.0,4.0,3.0,3,3
4635,31,Travel_Rarely,Research & Development,2.0,1.0,1.0,2,3
226,35,Travel_Rarely,Research & Development,1.0,4.0,3.0,3,3
226,35,Travel_Rarely,Research & Development,1.0,4.0,3.0,3,3
227,31,Travel_Rarely,Sales,1.0,4.0,4.0,3,3
227,31,Travel_Rarely,Sales,1.0,4.0,4.0,3,3
228,27,Travel_Rarely,Sales,1.0,3.0,2.0,3,3
228,27,Travel_Rarely,Sales,1.0,3.0,2.0,3,3
229,37,Travel_Rarely,Sales,4.0,3.0,2.0,3,3
229,37,Travel_Rarely,Sales,4.0,3.0,2.0,3,3
230,20,Travel_Rarely,Research & Development,4.0,2.0,4.0,1,3
230,20,Travel_Rarely,Research & Development,4.0,2.0,4.0,1,3
231,42,Travel_Rarely,Research & Development,3.0,4.0,3.0,3,3
231,42,Travel_Rarely,Research & Development,3.0,4.0,3.0,3,3
232,43,Travel_Rarely,Research & Development,2.0,4.0,2.0,3,3
232,43,Travel_Rarely,Research & Development,2.0,4.0,2.0,3,3
233,38,Travel_Rarely,Human Resources,3.0,1.0,2.0,4,3
233,38,Travel_Rarely,Human Resources,3.0,1.0,2.0,4,3
234,43,Travel_Frequently,Sales,4.0,3.0,3.0,3,3
234,43,Travel_Frequently,Sales,4.0,3.0,3.0,3,3
235,48,Travel_Rarely,Research & Development,4.0,1.0,1.0,4,3
235,48,Travel_Rarely,Research & Development,4.0,1.0,1.0,4,3
236,44,Travel_Rarely,Sales,1.0,3.0,4.0,4,4
236,44,Travel_Rarely,Sales,1.0,3.0,4.0,4,4
237,34,Travel_Rarely,Research & Development,3.0,3.0,3.0,2,4
237,34,Travel_Rarely,Research & Development,3.0,3.0,3.0,2,4
4648,27,Travel_Rarely,Sales,3.0,1.0,3.0,3,3
239,21,Travel_Rarely,Sales,3.0,3.0,3.0,1,3
239,21,Travel_Rarely,Sales,3.0,3.0,3.0,1,3
240,44,Travel_Rarely,Research & Development,4.0,4.0,4.0,3,3
240,44,Travel_Rarely,Research & Development,4.0,4.0,4.0,3,3
241,22,Travel_Rarely,Research & Development,1.0,3.0,3.0,2,3
241,22,Travel_Rarely,Research & Development,1.0,3.0,3.0,2,3
242,33,Travel_Rarely,Sales,3.0,3.0,3.0,3,3
242,33,Travel_Rarely,Sales,3.0,3.0,3.0,3,3
243,32,Travel_Rarely,Research & Development,1.0,4.0,2.0,3,3
243,32,Travel_Rarely,Research & Development,1.0,4.0,2.0,3,3
244,30,Travel_Frequently,Research & Development,3.0,3.0,3.0,3,3
244,30,Travel_Frequently,Research & Development,3.0,3.0,3.0,3,3
245,53,Travel_Rarely,Research & Development,4.0,1.0,4.0,2,3
245,53,Travel_Rarely,Research & Development,4.0,1.0,4.0,2,3
246,34,Travel_Rarely,Research & Development,2.0,4.0,2.0,3,3
246,34,Travel_Rarely,Research & Development,2.0,4.0,2.0,3,3
4657,45,Travel_Frequently,Research & Development,1.0,1.0,3.0,3,3
248,26,Travel_Rarely,Research & Development,3.0,4.0,3.0,4,3
248,26,Travel_Rarely,Research & Development,3.0,4.0,3.0,4,3
249,37,Travel_Rarely,Research & Development,3.0,3.0,3.0,2,3
249,37,Travel_Rarely,Research & Development,3.0,3.0,3.0,2,3
250,29,Travel_Rarely,Research & Development,2.0,3.0,2.0,3,3
250,29,Travel_Rarely,Research & Development,2.0,3.0,2.0,3,3
251,35,Travel_Rarely,Research & Development,2.0,4.0,3.0,3,3
251,35,Travel_Rarely,Research & Development,2.0,4.0,3.0,3,3
252,33,Travel_Frequently,Research & Development,3.0,4.0,1.0,3,4
252,33,Travel_Frequently,Research & Development,3.0,4.0,1.0,3,4
253,54,Travel_Rarely,Research & Development,3.0,2.0,4.0,2,3
253,54,Travel_Rarely,Research & Development,3.0,2.0,4.0,2,3
254,36,Travel_Rarely,Research & Development,2.0,2.0,3.0,2,3
254,36,Travel_Rarely,Research & Development,2.0,2.0,3.0,2,3
255,27,Travel_Rarely,Sales,1.0,4.0,3.0,1,3
255,27,Travel_Rarely,Sales,1.0,4.0,3.0,1,3
4666,20,Travel_Rarely,Research & Development,4.0,3.0,3.0,2,3
4667,33,Travel_Frequently,Research & Development,1.0,1.0,3.0,3,3
258,35,Non-Travel,Research & Development,3.0,3.0,3.0,4,3
258,35,Non-Travel,Research & Development,3.0,3.0,3.0,4,3
259,23,Travel_Rarely,Research & Development,1.0,1.0,4.0,3,3
259,23,Travel_Rarely,Research & Development,1.0,1.0,4.0,3,3
260,25,Travel_Rarely,Research & Development,4.0,2.0,3.0,3,3
260,25,Travel_Rarely,Research & Development,4.0,2.0,3.0,3,3
261,38,Travel_Rarely,Research & Development,4.0,4.0,3.0,2,4
261,38,Travel_Rarely,Research & Development,4.0,4.0,3.0,2,4
262,29,Travel_Frequently,Sales,2.0,4.0,3.0,2,3
262,29,Travel_Frequently,Sales,2.0,4.0,3.0,2,3
263,48,Travel_Rarely,Research & Development,2.0,2.0,3.0,4,3
263,48,Travel_Rarely,Research & Development,2.0,2.0,3.0,4,3
264,27,Travel_Frequently,Sales,4.0,4.0,3.0,3,3
264,27,Travel_Frequently,Sales,4.0,4.0,3.0,3,3
265,37,Travel_Rarely,Research & Development,4.0,4.0,3.0,4,3
265,37,Travel_Rarely,Research & Development,4.0,4.0,3.0,4,3
266,50,Travel_Rarely,Sales,4.0,3.0,3.0,4,3
266,50,Travel_Rarely,Sales,4.0,3.0,3.0,4,3
267,34,Travel_Rarely,Research & Development,4.0,2.0,4.0,3,4
267,34,Travel_Rarely,Research & Development,4.0,2.0,4.0,3,4
4678,24,Travel_Rarely,Research & Development,1.0,3.0,3.0,1,3
269,39,Travel_Rarely,Research & Development,4.0,3.0,3.0,3,3
269,39,Travel_Rarely,Research & Development,4.0,3.0,3.0,3,3
270,32,Travel_Rarely,Research & Development,4.0,4.0,2.0,1,3
270,32,Travel_Rarely,Research & Development,4.0,4.0,2.0,1,3
4681,50,Travel_Frequently,Research & Development,2.0,3.0,3.0,2,3
272,38,Travel_Rarely,Research & Development,2.0,4.0,2.0,2,3
272,38,Travel_Rarely,Research & Development,2.0,4.0,2.0,2,3
273,27,Travel_Rarely,Research & Development,3.0,1.0,3.0,2,4
273,27,Travel_Rarely,Research & Development,3.0,1.0,3.0,2,4
274,32,Travel_Rarely,Sales,3.0,4.0,,3,3
274,32,Travel_Rarely,Sales,3.0,4.0,,3,3
275,47,Travel_Rarely,Research & Development,4.0,1.0,3.0,3,3
275,47,Travel_Rarely,Research & Development,4.0,1.0,3.0,3,3
276,40,Travel_Frequently,Research & Development,4.0,1.0,3.0,3,3
276,40,Travel_Frequently,Research & Development,4.0,1.0,3.0,3,3
277,53,Travel_Rarely,Research & Development,3.0,3.0,3.0,3,3
277,53,Travel_Rarely,Research & Development,3.0,3.0,3.0,3,3
278,41,Travel_Rarely,Sales,2.0,4.0,2.0,3,4
278,41,Travel_Rarely,Sales,2.0,4.0,2.0,3,4
279,60,Travel_Rarely,Research & Development,1.0,1.0,3.0,4,4
279,60,Travel_Rarely,Research & Development,1.0,1.0,3.0,4,4
280,27,Travel_Frequently,Research & Development,4.0,1.0,2.0,2,3
280,27,Travel_Frequently,Research & Development,4.0,1.0,2.0,2,3
281,41,Travel_Rarely,Research & Development,4.0,3.0,3.0,3,3
281,41,Travel_Rarely,Research & Development,4.0,3.0,3.0,3,3
282,50,Travel_Rarely,Sales,4.0,2.0,3.0,4,4
282,50,Travel_Rarely,Sales,4.0,2.0,3.0,4,4
4693,28,Travel_Rarely,Sales,1.0,2.0,3.0,2,3
284,36,Non-Travel,Research & Development,1.0,1.0,3.0,3,3
284,36,Non-Travel,Research & Development,1.0,1.0,3.0,3,3
285,38,Travel_Rarely,Research & Development,3.0,3.0,4.0,3,3
285,38,Travel_Rarely,Research & Development,3.0,3.0,4.0,3,3
286,44,Non-Travel,Research & Development,1.0,3.0,3.0,2,3
286,44,Non-Travel,Research & Development,1.0,3.0,3.0,2,3
287,47,Travel_Frequently,Research & Development,4.0,3.0,2.0,2,4
287,47,Travel_Frequently,Research & Development,4.0,3.0,2.0,2,4
288,30,Travel_Rarely,Research & Development,3.0,4.0,2.0,3,3
288,30,Travel_Rarely,Research & Development,3.0,4.0,2.0,3,3
289,29,Travel_Rarely,Research & Development,3.0,3.0,3.0,3,3
289,29,Travel_Rarely,Research & Development,3.0,3.0,3.0,3,3
4700,42,Travel_Frequently,Research & Development,3.0,3.0,3.0,3,4
291,43,Travel_Frequently,Research & Development,4.0,4.0,3.0,3,3
291,43,Travel_Frequently,Research & Development,4.0,4.0,3.0,3,3
292,34,Travel_Rarely,Research & Development,2.0,3.0,3.0,4,3
292,34,Travel_Rarely,Research & Development,2.0,3.0,3.0,4,3
293,23,Travel_Rarely,Sales,2.0,1.0,4.0,3,3
293,23,Travel_Rarely,Sales,2.0,1.0,4.0,3,3
294,39,Travel_Rarely,Sales,3.0,2.0,1.0,2,3
294,39,Travel_Rarely,Sales,3.0,2.0,1.0,2,3
295,56,Travel_Rarely,Research & Development,3.0,4.0,2.0,3,3
295,56,Travel_Rarely,Research & Development,3.0,4.0,2.0,3,3
296,40,Travel_Rarely,Sales,4.0,4.0,2.0,3,3
296,40,Travel_Rarely,Sales,4.0,4.0,2.0,3,3
297,27,Travel_Rarely,Research & Development,4.0,1.0,1.0,3,3
297,27,Travel_Rarely,Research & Development,4.0,1.0,1.0,3,3
298,29,Travel_Rarely,Sales,4.0,2.0,3.0,2,3
298,29,Travel_Rarely,Sales,4.0,2.0,3.0,2,3
299,53,Travel_Rarely,Research & Development,4.0,4.0,3.0,3,3
299,53,Travel_Rarely,Research & Development,4.0,4.0,3.0,3,3
300,35,Non-Travel,Research & Development,4.0,1.0,4.0,3,3
300,35,Non-Travel,Research & Development,4.0,1.0,4.0,3,3
301,32,Travel_Frequently,Sales,,4.0,3.0,1,3
301,32,Travel_Frequently,Sales,,4.0,3.0,1,3
302,38,Travel_Rarely,Sales,4.0,3.0,1.0,3,3
302,38,Travel_Rarely,Sales,4.0,3.0,1.0,3,3
303,34,Travel_Rarely,Research & Development,2.0,1.0,3.0,2,3
303,34,Travel_Rarely,Research & Development,2.0,1.0,3.0,2,3
304,52,Travel_Rarely,Sales,3.0,1.0,4.0,3,3
304,52,Travel_Rarely,Sales,3.0,1.0,4.0,3,3
4715,33,Travel_Rarely,Research & Development,4.0,4.0,2.0,3,3
306,25,Travel_Rarely,Research & Development,3.0,4.0,2.0,3,3
306,25,Travel_Rarely,Research & Development,3.0,4.0,2.0,3,3
307,45,Travel_Rarely,Sales,2.0,3.0,3.0,3,3
307,45,Travel_Rarely,Sales,2.0,3.0,3.0,3,3
308,23,Travel_Rarely,Research & Development,1.0,3.0,3.0,1,3
308,23,Travel_Rarely,Research & Development,1.0,3.0,3.0,1,3
4719,47,Travel_Frequently,Research & Development,2.0,3.0,3.0,3,3
310,34,Travel_Rarely,Research & Development,4.0,4.0,3.0,3,3
310,34,Travel_Rarely,Research & Development,4.0,4.0,3.0,3,3
4721,55,Travel_Rarely,Human Resources,4.0,1.0,3.0,3,3
312,36,Non-Travel,Research & Development,1.0,1.0,3.0,1,3
312,36,Non-Travel,Research & Development,1.0,1.0,3.0,1,3
313,52,Non-Travel,Research & Development,4.0,4.0,3.0,3,3
313,52,Non-Travel,Research & Development,4.0,4.0,3.0,3,3
314,26,Travel_Frequently,Research & Development,1.0,,3.0,3,3
314,26,Travel_Frequently,Research & Development,1.0,,3.0,3,3
315,29,Travel_Rarely,Research & Development,2.0,3.0,2.0,3,3
315,29,Travel_Rarely,Research & Development,2.0,3.0,2.0,3,3
4726,26,Travel_Rarely,Research & Development,4.0,1.0,2.0,3,3
317,34,Travel_Rarely,Research & Development,2.0,4.0,3.0,3,3
317,34,Travel_Rarely,Research & Development,2.0,4.0,3.0,3,3
318,54,Travel_Rarely,Research & Development,4.0,1.0,3.0,3,3
318,54,Travel_Rarely,Research & Development,4.0,1.0,3.0,3,3
319,27,Travel_Frequently,Research & Development,3.0,4.0,3.0,3,3
319,27,Travel_Frequently,Research & Development,3.0,4.0,3.0,3,3
320,37,Travel_Rarely,Sales,4.0,1.0,2.0,3,3
320,37,Travel_Rarely,Sales,4.0,1.0,2.0,3,3
321,38,Travel_Frequently,Sales,1.0,1.0,3.0,3,3
321,38,Travel_Frequently,Sales,1.0,1.0,3.0,3,3
322,34,Travel_Rarely,Sales,3.0,1.0,3.0,3,3
322,34,Travel_Rarely,Sales,3.0,1.0,3.0,3,3
323,35,Travel_Rarely,Research & Development,1.0,4.0,2.0,2,3
323,35,Travel_Rarely,Research & Development,1.0,4.0,2.0,2,3
324,30,Travel_Rarely,Research & Development,4.0,3.0,3.0,3,3
324,30,Travel_Rarely,Research & Development,4.0,3.0,3.0,3,3
325,40,Travel_Frequently,Research & Development,3.0,2.0,3.0,4,3
325,40,Travel_Frequently,Research & Development,3.0,2.0,3.0,4,3
326,34,Travel_Rarely,Research & Development,3.0,1.0,3.0,3,4
326,34,Travel_Rarely,Research & Development,3.0,1.0,3.0,3,4
327,42,Travel_Frequently,Research & Development,2.0,4.0,2.0,4,3
327,42,Travel_Frequently,Research & Development,2.0,4.0,2.0,4,3
4738,23,Travel_Rarely,Sales,3.0,1.0,3.0,2,3
329,24,Non-Travel,Sales,3.0,2.0,3.0,3,3
329,24,Non-Travel,Sales,3.0,2.0,3.0,3,3
330,52,Travel_Rarely,Research & Development,4.0,3.0,3.0,2,3
330,52,Travel_Rarely,Research & Development,4.0,3.0,3.0,2,3
331,50,Travel_Rarely,Research & Development,3.0,3.0,3.0,1,3
331,50,Travel_Rarely,Research & Development,3.0,3.0,3.0,1,3
4742,29,Travel_Rarely,Sales,2.0,1.0,3.0,4,3
333,33,Travel_Rarely,Research & Development,3.0,3.0,4.0,3,3
333,33,Travel_Rarely,Research & Development,3.0,3.0,4.0,3,3
4744,33,Travel_Rarely,Research & Development,1.0,1.0,3.0,2,3
335,47,Travel_Rarely,Research & Development,3.0,4.0,2.0,4,3
335,47,Travel_Rarely,Research & Development,3.0,4.0,2.0,4,3
336,36,Travel_Rarely,Sales,3.0,2.0,3.0,3,4
336,36,Travel_Rarely,Sales,3.0,2.0,3.0,3,4
337,29,Travel_Rarely,Research & Development,3.0,3.0,3.0,2,3
337,29,Travel_Rarely,Research & Development,3.0,3.0,3.0,2,3
4748,58,Travel_Rarely,Research & Development,4.0,2.0,3.0,3,3
339,35,Travel_Rarely,Sales,4.0,3.0,3.0,4,3
339,35,Travel_Rarely,Sales,4.0,3.0,3.0,4,3
340,42,Travel_Rarely,Sales,4.0,4.0,3.0,3,3
340,42,Travel_Rarely,Sales,4.0,4.0,3.0,3,3
4751,28,Travel_Rarely,Research & Development,3.0,3.0,2.0,2,3
342,36,Travel_Rarely,Research & Development,3.0,2.0,3.0,3,3
342,36,Travel_Rarely,Research & Development,3.0,2.0,3.0,3,3
343,32,Travel_Rarely,Research & Development,3.0,3.0,3.0,2,3
343,32,Travel_Rarely,Research & Development,3.0,3.0,3.0,2,3
344,40,Travel_Frequently,Sales,1.0,3.0,3.0,3,3
344,40,Travel_Frequently,Sales,1.0,3.0,3.0,3,3
345,30,Travel_Rarely,Research & Development,3.0,4.0,2.0,3,3
345,30,Travel_Rarely,Research & Development,3.0,4.0,2.0,3,3
346,45,Travel_Rarely,Research & Development,2.0,3.0,3.0,3,3
346,45,Travel_Rarely,Research & Development,2.0,3.0,3.0,3,3
347,42,Travel_Rarely,Research & Development,2.0,2.0,2.0,3,3
347,42,Travel_Rarely,Research & Development,2.0,2.0,2.0,3,3
348,38,Travel_Frequently,Sales,1.0,1.0,2.0,3,3
348,38,Travel_Frequently,Sales,1.0,1.0,2.0,3,3
349,34,Travel_Frequently,Research & Development,3.0,4.0,3.0,3,3
349,34,Travel_Frequently,Research & Development,3.0,4.0,3.0,3,3
4760,49,Travel_Rarely,Sales,3.0,4.0,4.0,4,3
4761,55,Travel_Rarely,Human Resources,3.0,4.0,2.0,4,3
352,43,Travel_Rarely,Research & Development,2.0,1.0,3.0,2,3
352,43,Travel_Rarely,Research & Development,2.0,1.0,3.0,2,3
353,27,Travel_Rarely,Sales,3.0,4.0,3.0,2,4
353,27,Travel_Rarely,Sales,3.0,4.0,3.0,2,4
354,35,Travel_Rarely,Research & Development,3.0,3.0,4.0,3,3
354,35,Travel_Rarely,Research & Development,3.0,3.0,4.0,3,3
355,28,Travel_Rarely,Sales,2.0,2.0,3.0,2,3
355,28,Travel_Rarely,Sales,2.0,2.0,3.0,2,3
356,34,Travel_Rarely,Sales,3.0,4.0,1.0,3,3
356,34,Travel_Rarely,Sales,3.0,4.0,1.0,3,3
4767,26,Travel_Frequently,Research & Development,3.0,3.0,3.0,3,4
358,27,Non-Travel,Sales,4.0,4.0,2.0,3,3
358,27,Non-Travel,Sales,4.0,4.0,2.0,3,3
359,51,Travel_Rarely,Sales,1.0,3.0,2.0,3,3
359,51,Travel_Rarely,Sales,1.0,3.0,2.0,3,3
360,44,Travel_Rarely,Sales,4.0,2.0,2.0,3,3
360,44,Travel_Rarely,Sales,4.0,2.0,2.0,3,3
361,25,Travel_Rarely,Research & Development,1.0,1.0,2.0,4,3
361,25,Travel_Rarely,Research & Development,1.0,1.0,2.0,4,3
362,33,Travel_Rarely,Research & Development,1.0,1.0,3.0,2,3
362,33,Travel_Rarely,Research & Development,1.0,1.0,3.0,2,3
363,35,Travel_Rarely,Sales,3.0,1.0,2.0,2,4
363,35,Travel_Rarely,Sales,3.0,1.0,2.0,2,4
364,36,Travel_Rarely,Sales,2.0,4.0,2.0,3,3
364,36,Travel_Rarely,Sales,2.0,4.0,2.0,3,3
365,32,Travel_Rarely,Research & Development,2.0,4.0,2.0,3,4
365,32,Travel_Rarely,Research & Development,2.0,4.0,2.0,3,4
366,30,Travel_Frequently,Research & Development,2.0,4.0,2.0,3,3
366,30,Travel_Frequently,Research & Development,2.0,4.0,2.0,3,3
367,53,Travel_Rarely,Sales,1.0,4.0,3.0,4,3
367,53,Travel_Rarely,Sales,1.0,4.0,3.0,4,3
368,45,Travel_Rarely,Research & Development,4.0,1.0,3.0,3,3
368,45,Travel_Rarely,Research & Development,4.0,1.0,3.0,3,3
369,32,Travel_Rarely,Sales,3.0,3.0,2.0,1,3
369,32,Travel_Rarely,Sales,3.0,3.0,2.0,1,3
370,52,Travel_Frequently,Research & Development,3.0,4.0,3.0,3,3
370,52,Travel_Frequently,Research & Development,3.0,4.0,3.0,3,3
371,37,Travel_Rarely,Sales,4.0,3.0,3.0,3,3
371,37,Travel_Rarely,Sales,4.0,3.0,3.0,3,3
372,28,Travel_Rarely,Research & Development,2.0,4.0,3.0,3,3
372,28,Travel_Rarely,Research & Development,2.0,4.0,3.0,3,3
373,22,Travel_Rarely,Research & Development,4.0,4.0,1.0,2,3
373,22,Travel_Rarely,Research & Development,4.0,4.0,1.0,2,3
374,44,Travel_Rarely,Research & Development,1.0,4.0,2.0,3,3
374,44,Travel_Rarely,Research & Development,1.0,4.0,2.0,3,3
375,42,Travel_Frequently,Sales,2.0,4.0,3.0,2,3
375,42,Travel_Frequently,Sales,2.0,4.0,3.0,2,3
376,36,Travel_Rarely,Research & Development,1.0,1.0,3.0,2,4
376,36,Travel_Rarely,Research & Development,1.0,1.0,3.0,2,4
377,25,Travel_Rarely,Sales,3.0,1.0,3.0,3,3
377,25,Travel_Rarely,Sales,3.0,1.0,3.0,3,3
378,35,Travel_Rarely,Research & Development,4.0,3.0,3.0,2,3
378,35,Travel_Rarely,Research & Development,4.0,3.0,3.0,2,3
4789,35,Travel_Frequently,Sales,4.0,2.0,2.0,4,3
380,32,Non-Travel,Research & Development,4.0,4.0,3.0,3,3
380,32,Non-Travel,Research & Development,4.0,4.0,3.0,3,3
381,25,Travel_Rarely,Sales,3.0,1.0,4.0,3,3
381,25,Travel_Rarely,Sales,3.0,1.0,4.0,3,3
382,49,Travel_Rarely,Sales,3.0,1.0,3.0,3,3
382,49,Travel_Rarely,Sales,3.0,1.0,3.0,3,3
383,24,Non-Travel,Research & Development,1.0,4.0,2.0,3,4
383,24,Non-Travel,Research & Development,1.0,4.0,2.0,3,4
384,32,Travel_Frequently,Research & Development,2.0,2.0,3.0,2,3
384,32,Travel_Frequently,Research & Development,2.0,2.0,3.0,2,3
385,38,Travel_Rarely,Sales,2.0,2.0,3.0,4,3
385,38,Travel_Rarely,Sales,2.0,2.0,3.0,4,3
386,42,Travel_Rarely,Research & Development,3.0,4.0,2.0,3,4
386,42,Travel_Rarely,Research & Development,3.0,4.0,2.0,3,4
387,31,Travel_Rarely,Research & Development,4.0,4.0,3.0,3,3
387,31,Travel_Rarely,Research & Development,4.0,4.0,3.0,3,3
4798,29,Travel_Rarely,Sales,2.0,3.0,3.0,3,3
389,53,Travel_Rarely,Research & Development,1.0,4.0,3.0,2,3
389,53,Travel_Rarely,Research & Development,1.0,4.0,3.0,2,3
390,35,Travel_Rarely,Research & Development,4.0,2.0,3.0,4,3
390,35,Travel_Rarely,Research & Development,4.0,2.0,3.0,4,3
391,37,Travel_Frequently,Research & Development,3.0,4.0,3.0,1,3
391,37,Travel_Frequently,Research & Development,3.0,4.0,3.0,1,3
392,53,Travel_Rarely,Research & Development,4.0,4.0,3.0,4,4
392,53,Travel_Rarely,Research & Development,4.0,4.0,3.0,4,4
393,43,Travel_Frequently,Research & Development,4.0,4.0,2.0,3,3
393,43,Travel_Frequently,Research & Development,4.0,4.0,2.0,3,3
394,47,Travel_Rarely,Sales,3.0,4.0,3.0,3,3
394,47,Travel_Rarely,Sales,3.0,4.0,3.0,3,3
395,37,Non-Travel,Research & Development,1.0,2.0,3.0,3,3
395,37,Non-Travel,Research & Development,1.0,2.0,3.0,3,3
396,50,Non-Travel,Research & Development,1.0,1.0,3.0,3,4
396,50,Non-Travel,Research & Development,1.0,1.0,3.0,3,4
397,39,Travel_Rarely,Research & Development,4.0,4.0,3.0,2,3
397,39,Travel_Rarely,Research & Development,4.0,4.0,3.0,2,3
398,33,Travel_Rarely,Sales,4.0,2.0,4.0,3,3
398,33,Travel_Rarely,Sales,4.0,2.0,4.0,3,3
4809,32,Travel_Rarely,Research & Development,1.0,4.0,1.0,2,3
400,29,Travel_Rarely,Research & Development,1.0,4.0,3.0,4,3
400,29,Travel_Rarely,Research & Development,1.0,4.0,3.0,4,3
401,44,Travel_Rarely,Research & Development,2.0,1.0,3.0,3,3
401,44,Travel_Rarely,Research & Development,2.0,1.0,3.0,3,3
402,28,Travel_Rarely,Sales,1.0,4.0,3.0,3,3
402,28,Travel_Rarely,Sales,1.0,4.0,3.0,3,3
4813,58,Travel_Frequently,Sales,4.0,4.0,2.0,3,3
404,43,Travel_Rarely,Sales,1.0,2.0,4.0,3,3
404,43,Travel_Rarely,Sales,1.0,2.0,4.0,3,3
4815,20,Travel_Rarely,Research & Development,3.0,3.0,2.0,1,3
4816,21,Travel_Rarely,Research & Development,,4.0,2.0,3,3
407,36,Travel_Rarely,Research & Development,3.0,4.0,2.0,3,3
407,36,Travel_Rarely,Research & Development,3.0,4.0,2.0,3,3
408,47,Travel_Rarely,Research & Development,4.0,4.0,2.0,3,4
408,47,Travel_Rarely,Research & Development,4.0,4.0,2.0,3,4
4819,22,Travel_Rarely,Research & Development,2.0,3.0,4.0,3,3
4820,41,Travel_Rarely,Research & Development,2.0,4.0,2.0,4,3
411,28,Travel_Rarely,Research & Development,3.0,3.0,3.0,3,4
411,28,Travel_Rarely,Research & Development,3.0,3.0,3.0,3,4
4822,39,Travel_Rarely,Research & Development,4.0,1.0,1.0,3,3
413,27,Travel_Rarely,Research & Development,2.0,3.0,3.0,3,3
413,27,Travel_Rarely,Research & Development,2.0,3.0,3.0,3,3
414,34,Travel_Rarely,Research & Development,2.0,2.0,3.0,3,3
414,34,Travel_Rarely,Research & Development,2.0,2.0,3.0,3,3
415,42,Travel_Rarely,Sales,3.0,3.0,3.0,2,3
415,42,Travel_Rarely,Sales,3.0,3.0,3.0,2,3
416,33,Travel_Rarely,Sales,3.0,1.0,3.0,3,3
416,33,Travel_Rarely,Sales,3.0,1.0,3.0,3,3
417,58,Travel_Rarely,Research & Development,3.0,2.0,3.0,3,4
417,58,Travel_Rarely,Research & Development,3.0,2.0,3.0,3,4
418,31,Travel_Rarely,Sales,2.0,3.0,4.0,3,3
418,31,Travel_Rarely,Sales,2.0,3.0,4.0,3,3
419,35,Travel_Rarely,Research & Development,4.0,4.0,1.0,3,4
419,35,Travel_Rarely,Research & Development,4.0,4.0,1.0,3,4
420,49,Travel_Rarely,Research & Development,1.0,2.0,2.0,2,3
420,49,Travel_Rarely,Research & Development,1.0,2.0,2.0,2,3
421,48,Travel_Rarely,Research & Development,4.0,3.0,2.0,3,3
421,48,Travel_Rarely,Research & Development,4.0,3.0,2.0,3,3
422,31,Non-Travel,Research & Development,4.0,3.0,2.0,3,3
422,31,Non-Travel,Research & Development,4.0,3.0,2.0,3,3
423,36,Travel_Rarely,Human Resources,2.0,4.0,3.0,2,3
423,36,Travel_Rarely,Human Resources,2.0,4.0,3.0,2,3
424,38,Travel_Rarely,Sales,4.0,1.0,3.0,3,3
424,38,Travel_Rarely,Sales,4.0,1.0,3.0,3,3
425,32,Non-Travel,Sales,3.0,2.0,3.0,2,3
425,32,Non-Travel,Sales,3.0,2.0,3.0,2,3
4836,25,Travel_Rarely,Research & Development,3.0,2.0,3.0,2,3
427,40,Travel_Rarely,Research & Development,1.0,2.0,2.0,3,3
427,40,Travel_Rarely,Research & Development,1.0,2.0,2.0,3,3
428,26,Travel_Frequently,Sales,3.0,1.0,3.0,2,3
428,26,Travel_Frequently,Sales,3.0,1.0,3.0,2,3
429,41,Travel_Rarely,Research & Development,4.0,1.0,3.0,3,3
429,41,Travel_Rarely,Research & Development,4.0,1.0,3.0,3,3
430,36,Travel_Rarely,Research & Development,3.0,3.0,3.0,1,3
430,36,Travel_Rarely,Research & Development,3.0,3.0,3.0,1,3
4841,19,Travel_Rarely,Research & Development,4.0,2.0,4.0,3,3
4842,20,Travel_Rarely,Research & Development,1.0,1.0,3.0,3,3
433,31,Travel_Rarely,Research & Development,4.0,4.0,1.0,3,3
433,31,Travel_Rarely,Research & Development,4.0,4.0,1.0,3,3
434,40,Travel_Frequently,Sales,4.0,2.0,3.0,2,3
434,40,Travel_Frequently,Sales,4.0,2.0,3.0,2,3
435,32,Travel_Rarely,Research & Development,3.0,1.0,4.0,3,4
435,32,Travel_Rarely,Research & Development,3.0,1.0,4.0,3,4
4846,36,Travel_Rarely,Research & Development,3.0,4.0,3.0,3,3
437,33,Travel_Rarely,Research & Development,2.0,4.0,3.0,3,3
437,33,Travel_Rarely,Research & Development,2.0,4.0,3.0,3,3
4848,37,Travel_Rarely,Sales,1.0,3.0,1.0,2,3
439,45,Non-Travel,Research & Development,3.0,2.0,2.0,3,3
439,45,Non-Travel,Research & Development,3.0,2.0,2.0,3,3
440,29,Travel_Frequently,Research & Development,3.0,4.0,3.0,3,3
440,29,Travel_Frequently,Research & Development,3.0,4.0,3.0,3,3
